DATE,Australian Listed Equity [G],Int'l Listed Equity (Hedged) [G],Int'l Listed Equity (Unhedged) [G],Australian Listed Property [G],Int'l Listed Property [G],Int'l Listed Infrastructure [G],Australian Fixed Income [D],Int'l Fixed Income (Hedged) [D],Cash [D]
2002-05-31 00:00:00,0.00846705238132106,-0.010922375514204608,-0.02914172985841168,0.010312441004342254,0,0.0067396454538029005,-0.002704817042243679,0.004690381342296268,0.0037041834495290527
2002-06-28 00:00:00,-0.041932548685951865,-0.07735439071060235,-0.06456840083679127,-0.006524498010728963,0,-0.008439160952651514,0.012692511436999121,0.01563492783879461,0.003895964819844888
2002-07-31 00:00:00,-0.04022793568957339,-0.08437353538509607,-0.06522157554649188,-0.020407363578655358,0,-0.013462089283522216,0.010319922080264332,0.014983474866845148,0.004383550187723184
2002-08-30 00:00:00,0.016250289151052533,0.0016415213184495236,0.012638617890164738,0.00827219853276473,0,0.008461219411032728,0.01042941091784777,0.01676377804757867,0.0041320726818048215
2002-09-30 00:00:00,-0.041572614553892606,-0.11047382732014566,-0.08165340149886724,0.005125723036395913,0,0.0007814427901622345,0.016869618469952607,0.017054453343192444,0.004132010897953675
2002-10-31 00:00:00,0.026770988639811977,0.07398420625542079,0.04838420580947855,0.008888748549460423,0,-0.0004109645337608825,0.0018933517165760083,-0.00014164085610024468,0.00417168317911587
2002-11-29 00:00:00,0.011243896170650247,0.05349018279291884,0.052969809119616906,0.0307582764097869,0,0.010936150968219316,0.0012469658604954414,0.002032383850327335,0.00398954976636845
2002-12-31 00:00:00,-0.015947645974966673,-0.06423827328875409,-0.04690499613184196,0.005442786220717588,0,0.010655171011427989,0.022358513326476537,0.01898982436986585,0.004134342812060154
2003-01-31 00:00:00,-0.016406250000000067,-0.03652842087493369,-0.005842268764405412,0.001238193747121752,0,0.012756025914450131,0.004079797500552651,0.008446235843412753,0.004058489641493246
2003-02-28 00:00:00,-0.04922573996153312,-0.016342548195381612,-0.02892941022306883,-0.03533536930211523,0,0.006754609027336267,0.009674887942299426,0.011494435687940507,0.0036861771085878736
2003-03-31 00:00:00,0.03923639878486607,-0.005404163177737065,-0.029137299272346096,0.04956655644928043,0,0.0026047833293867395,-0.004432497039489003,0.0015040112207256318,0.003990941002455228
2003-04-30 00:00:00,0.04310304737481996,0.08265900621465616,0.04938522399230183,0.023475087510240522,0,0.01956384821287993,0.00551175928120462,0.005857070522708785,0.003915457588401505
2003-05-30 00:00:00,0.0037131156415792788,0.04237821966578048,0.08177362988924997,0.03620963164558799,0,0.027141809196556288,0.016025109129155002,0.020745239622697698,0.0040673067122376505
2003-06-30 00:00:00,0.012354531263880641,0.02097235259736796,0.0428914527902049,-0.03037261759294374,0,0.00830702150052609,7.395813584065714e-05,-0.0026256090931403575,0.003912905976531267
2003-07-31 00:00:00,0.03266245040459825,0.02849295829378118,0.06234139204725064,0.008901088554605252,0,0.0008201304753030492,-0.008750744344427686,-0.015797426200867326,0.003920908527737632
2003-08-29 00:00:00,0.029929833932213157,0.024351803749856682,0.06693756800870498,0.00037328968715444333,0,0.007598614370320611,-0.00020194523565986167,-0.0016185741903625983,0.004000761355917426
2003-09-30 00:00:00,-0.0013967221230176685,-0.015557695398225935,-0.010708651379216838,-0.02739785007965334,0,0.015156556134708676,0.006675990594402936,0.016878249417991542,0.0039671803095406855
2003-10-31 00:00:00,0.03354401992375178,0.05429116797565725,0.08941544111725008,0.024760949120528952,0,0.013764975783838729,-0.011028797482719344,-0.006809104175074299,0.0040806738447556334
2003-11-28 00:00:00,-0.020218706228919192,0.0065090334494641855,0.009544298556896091,0.0173660110013536,0,0.010776249146880357,-0.004652905868867574,0.004429417076662112,0.0038424780552437365
2003-12-31 00:00:00,0.03763061734726558,0.04496594406163168,0.06919556222767365,0.019836664213327193,0,0.019545826077685735,0.017541613347667795,0.01147461932642746,0.004479946173327365
2004-01-30 00:00:00,-0.007908068701346749,0.01690433007157055,0.037122270622722775,-0.0015890969904307495,0,0.017044860399456185,-0.0018790413249278881,0.008912841654494796,0.004573578343371132
2004-02-27 00:00:00,0.03126167642296673,0.017777943910150862,0.03821719146238389,0.031318200141786656,0,0.013983137980670524,0.012793324247687199,0.01345991379927547,0.004410372329309409
2004-03-31 00:00:00,0.023204874835309752,-0.009000411573973133,-0.0019146242947377656,0.03351439508302789,0,0.0028391806935712527,0.009273246726118067,0.007483102970560429,0.004773109370499906
2004-04-30 00:00:00,-0.003921947346113286,-0.003869577928934609,-0.05794404435663747,-0.02370286325371518,0,-0.00583080552746873,-0.009258924544301328,-0.009919354957758308,0.004486162188780618
2004-05-31 00:00:00,0.0186958676261475,0.001631087271436682,-0.023657470673395742,0.0589626107051735,0,-0.002305319185001875,0.009080266493754596,0.001935310242308974,0.004727688815785891
2004-06-30 00:00:00,0.026881407731312645,0.021212055107242334,-0.0024320784916955773,0.009946389151687107,0,0.0034319888545311095,0.003918612167053359,0.00297399595084169,0.004515064160507842
2004-07-30 00:00:00,0.0027202372677139763,-0.028904403873011186,-0.016281169688129427,0.05833494663610761,0,-0.0031154757873349537,0.004291976837637934,0.008685588806955469,0.004628786900921167
2004-08-31 00:00:00,0.011562124337511692,0.0016801187141206597,0.045810797452445096,0.013288644463851584,0,0.00135878796113853,0.014099571558296775,0.01852336712539948,0.0046231126932938515
2004-09-30 00:00:00,0.03800733942532375,0.012853369736178344,0.047611974560135994,0.02364896342883749,0,0.01014315760906448,0.007409318197105108,0.007926352866759023,0.004455386402900885
2004-10-29 00:00:00,0.03259959506646193,0.012323425760003115,0.0070505136434528826,0.016019933895017102,0,0.012828693286764947,0.007170121632796178,0.00937922457339635,0.004567970105102903
2004-11-30 00:00:00,0.04578488888383703,0.033341707495531114,0.05170229105337265,0.030560423747319376,0,0.026492920852813517,0.01101235780640386,0.006910854449044379,0.004459056129770156
2004-12-31 00:00:00,0.03144905305937962,0.0334983068507424,0.03127072697290356,0.052310450680502996,0,0.016054008656890106,-0.00019445897816861013,0.00918600389094082,0.004566102782785908
2005-01-31 00:00:00,0.014357947166126372,-0.00991254971722566,0.01003080045787641,0.00440926668835151,0,-0.0033698934986489126,0.0006607932990330134,0.01102526206387866,0.004553362522247584
2005-02-28 00:00:00,0.02162055703807586,0.024966523343877167,0.07048218813165241,-0.014418850912679804,0,0.014322625921082022,-0.002619806248751577,-0.0021727160747136987,0.003984436796940383
2005-03-31 00:00:00,-0.009738988663691828,-0.010073969782897652,-0.047106847191980106,-0.012705234389668862,0,-0.0015409774199635073,0.0016315180841077748,0.0074227058224032305,0.004696949091565594
2005-04-29 00:00:00,-0.031476310724973144,-0.022879696124399218,-0.03632646282307528,0.0043107091539176245,0,-0.010362531103341954,0.015723182529777224,0.015286518270904548,0.004963357703031246
2005-05-31 00:00:00,0.03206413002711117,0.035534805644442224,0.04421518054532059,0.007637603097121914,0,0.0014640356460853265,0.010400727311791647,0.011617013557018385,0.004847065625392055
2005-06-30 00:00:00,0.04769301692082917,0.016818301554173187,0.03767614451248669,0.04473700695328975,0,0.013061717409267093,0.0058395722348034695,0.011357811891509861,0.004633782305218936
2005-07-29 00:00:00,0.026485758818134197,0.03758604378465735,0.0671098240533543,0.024428632816013263,0,0.019230165950371747,0.0045691010745172456,-0.003789071700589841,0.00479699656118604
2005-08-31 00:00:00,0.02013744968622655,0.0008460741452074316,0.013399189983758664,0.018636933417226276,0,0.008833487226838965,0.008188757535511515,0.011107605970545942,0.0047837984560883395
2005-09-30 00:00:00,0.050921977403731056,0.03286951375197966,0.08684847163122367,0.001192277489417748,0,0.01626140281294819,-0.0061506619999581735,-0.0020907090544844964,0.00456087699580876
2005-10-31 00:00:00,-0.03843079601796118,-0.01915697010677586,-0.05488228843416787,-0.018044602162674006,0,-0.014560192134494221,0.001779397265790461,-0.004458729110814685,0.0047747048129418435
2005-11-30 00:00:00,0.044381288903268645,0.04220611714788314,0.07342964638036098,0.03409799337619335,0,0.014805788271134768,0.0074883069655724555,0.006345153332941056,0.004633755911671145
2005-12-30 00:00:00,0.03103256933659493,0.02156827858400745,0.054432720348104535,0.05322601155797102,0,0.0161208009366276,0.00922707028640879,0.009697849667233971,0.004726805638924247
2006-01-31 00:00:00,0.035567572723006036,0.03214059479459919,0.08098063165241665,-0.011814579960826577,0.03526999999999991,0.0322618766249112,0.0016531900753211648,-0.0006994822529966527,0.0047899625145841895
2006-02-28 00:00:00,0.005801943791397202,0.00323195796322695,-0.0005326790527998559,0.034559688659607124,0.017715185410569045,0.003377218088151057,0.0057107968596785685,0.0033663763465507923,0.004305198418954159
2006-03-31 00:00:00,0.047711009605404975,0.0244539083796822,0.01415581898640128,-0.005629502617915505,-0.0076119247159764925,0.01822693821666954,0.0011376191407592717,-0.00844546142434588,0.004740061413525121
2006-04-28 00:00:00,0.026024437461311223,0.009082623672903578,0.0526638479484669,-0.0026437337790877757,0.011084650771334914,0.022158724822814113,-0.005582995656402745,-0.003764565438776235,0.004422016766434389
2006-05-31 00:00:00,-0.04735952195674942,-0.043913094062372204,-0.0785988215093455,-0.01361537341936847,-0.007595679070735328,-0.01299057224292921,0.003985028425346648,0.005353506155645338,0.004836404261707283
2006-06-30 00:00:00,0.02040446558620479,0.0050152474868865315,0.0005377138541358129,0.06180860482378092,0.017032836105418614,-0.001055145221302789,0.0017347580351030345,0.0002456988007153438,0.0048047432813647095
2006-07-31 00:00:00,-0.016811841323731924,0.00552233445628092,0.010350556911653097,0.02399932621649503,0.009624936739704992,0.0028630197909718103,0.0008130795567724558,0.010979907950911416,0.004823342160499733
2006-08-31 00:00:00,0.033428982886950065,0.02558907103528285,0.028370378190500256,0.037147768584165464,0.02785693731492911,0.008536821974001407,0.010564190174414678,0.016174349536546284,0.005226019760120826
2006-09-29 00:00:00,0.013112319750994805,0.018080771342663615,0.014317019722425162,0.038220121571628685,0.01210150817303357,0.001291670101959408,0.008402176906771697,0.007609971625559098,0.005108746915853946
2006-10-31 00:00:00,0.04713578861701717,0.03084518271906722,0.03506545577696363,0.009013275485418415,0.04541804229499413,0.017703244222429637,-0.0018520531719826705,0.0051265092214687336,0.005064791283144077
2006-11-30 00:00:00,0.023705662861556176,0.011271987968022312,0.06531051263825738,0.052271798210419496,0.02953226357118477,0.02071253270045048,0.007566555629110239,0.008281888094676004,0.005157464176910986
2006-12-29 00:00:00,0.03670533035901946,0.026464930868197234,0.0394965844703723,0.07146968051049263,0.024456972309732983,0.018336988400665888,-0.003035148506289387,-0.0035994026735217677,0.005336192370816839
2007-01-31 00:00:00,0.018865865230243584,0.017930804234351783,-0.0028561434252663,0.025655056651279873,0.021429149469936126,0.013284554111206104,0.00467862296399657,7.2498096925111e-05,0.0054831372718091576
2007-02-28 00:00:00,0.016203946436813554,-0.011814019839560874,-0.006811710693023443,-0.006598650811575069,0.015077088846281894,0.007400199728574197,0.011967906605104606,0.012173797837463418,0.004920113032121254
2007-03-30 00:00:00,0.033024536923593306,0.01509018706853471,0.0324266491090901,-0.0392486350951069,0.026537413850969083,0.012353210309592688,-0.002655347044636547,0.0006692853588272651,0.005235232545655943
2007-04-30 00:00:00,0.029989025581488082,0.03497547950766178,0.035364103790505697,0.0330019307998588,0.023266246454938688,0.0202119112182384,0.006917761834688729,0.0034200806800919192,0.005475044791557915
2007-05-31 00:00:00,0.026426006293599258,0.03371800573558059,0.039135107389763224,0.04232235103515136,0.0074601912602818565,0.023084684862057836,0.00048687343111253334,-0.005806556741982383,0.005401572223692419
2007-06-29 00:00:00,-0.0011312683907517274,-0.00972767119670237,0.04619127299221404,-0.04891387437890171,-0.04068296640483815,0.007793894782420541,-0.004504470808582739,-0.002362659587759275,0.005184465928961268
2007-07-31 00:00:00,-0.02041878329191016,-0.03056481690248458,0.04803231860621593,-0.04548179355197379,-0.036249990389716324,-4.7738393603058427e-05,0.006689795949037958,0.014518890863123524,0.005251968998959411
2007-08-31 00:00:00,0.02221684891798348,-0.0005122875609935296,-0.009570523126652408,0.08098322234774868,0.013162723167988277,-0.015300885589478064,0.008580840641559728,0.014012286569287546,0.0053072133744060945
2007-09-28 00:00:00,0.055814831044582514,0.029983409764891666,0.08391944370213267,0.021323968530106763,0.018526975528329714,0.027053233782604602,-0.0004846590314699917,0.004041941698893048,0.005726315104092716
2007-10-31 00:00:00,0.029420701856265996,0.02143259503278694,0.08953164792681356,-0.0021863897239682295,0.03896194253113494,0.03162764350453173,-0.0003934385811554808,0.009108326360786956,0.0057301058821448425
2007-11-30 00:00:00,-0.028923300379515626,-0.042900450189455874,-0.06161397562402349,-0.06241042594255797,0.0020312953414138857,-0.012057289283426309,0.004560959134750853,0.01496282787692138,0.005570631617181299
2007-12-31 00:00:00,-0.02635376675034684,-0.008102176639427694,0.006192697029865579,-0.0657597065117701,-0.0040023761788074985,0.004654825038790111,-0.0016122654940904368,0.0029799770157918903,0.006030313962549716
2008-01-31 00:00:00,-0.10997007357470401,-0.08406140704283849,-0.12436643992779717,-0.14423828586595688,-0.037895788445624023,-0.014798764464524439,0.012221504946210215,0.020025428373437126,0.005968799572758865
2008-02-29 00:00:00,-0.006663010464718067,-0.01721744781378387,0.06113006918077857,-0.047229574993308265,-0.019488872357572462,0.016050538137576176,-0.0061602233914161975,0.00905858638164636,0.005413615022893392
2008-03-31 00:00:00,-0.03419572572345897,-0.02128662151466021,-0.04220138677378904,-0.0006153983366405935,-0.003801379877186095,-0.021093354211762505,0.016030971795442772,0.004490335560335401,0.006660500016843374
2008-04-30 00:00:00,0.04512087648692531,0.06143840520820065,0.07242245669119907,0.042792059150316364,0.04798813188208051,0.0057163020465771375,0.0001525249718141719,-0.006353876384524004,0.006532195152435971
2008-05-30 00:00:00,0.017103447816297912,0.016000288047398614,0.018515105130855858,-0.08665066303803648,0.03849327408573733,0.019975206418263003,0.001089772153460844,-0.006959279456361767,0.006559153065289092
2008-06-30 00:00:00,-0.07566117503950764,-0.08232821302440385,-0.0987846011005209,-0.10255941756033105,-0.03694254515766904,-4.586419611529724e-05,0.002876433511123322,0.0028894748658643277,0.0062893620647965776
2008-07-31 00:00:00,-0.04694673734882826,-0.018188315089532336,-0.05097639766013795,-0.05213618993923441,0.0027399748709486804,-0.02607499140006886,0.017875043128749102,0.016538771025397914,0.006678440505234917
2008-08-29 00:00:00,0.04038101246759451,0.011558676127848111,-0.048369488552380546,0.1025119926859761,0.025158514492753747,-0.014716963360647983,0.021625157065421563,0.016069690005095616,0.006678847508392982
2008-09-30 00:00:00,-0.09939271441970399,-0.107826411866215,-0.123807283425872,-0.060210208710073876,-0.08671482111432649,-0.06550677532681692,0.012849884123985467,0.006228018230665766,0.005861301489893167
2008-10-31 00:00:00,-0.12883528712192815,-0.16369086831259438,-0.2231473955594132,-0.24047329226222425,-0.09241671772711135,-0.06298910541660274,0.020080079521849648,0.008980336453528137,0.007143993208885258
2008-11-28 00:00:00,-0.06295263841429777,-0.06073537533709594,-0.039952278827990684,-0.02326281239283645,-0.02839046663054201,-0.04145855509156904,0.02960206426087253,0.03220659097444312,0.005446739866943329
2008-12-31 00:00:00,-0.001370571722468017,0.010230776000724529,0.04596918949839246,-0.11701357790276945,-0.005357616317872904,-0.0003416856492027831,0.012479883986888707,0.023904342531653855,0.004256973565862188
2009-01-30 00:00:00,-0.048398128952952035,-0.07092552283505138,-0.0295837065673471,-0.09722966064560101,-0.04358816446213387,0.010937678022103325,0.014067100173757119,-0.012652442244955653,0.004005694851198172
2009-02-27 00:00:00,-0.04559879810643774,-0.08957563535108237,-0.028479121626545534,-0.15492755186423612,-0.07803054330171366,-0.008847064127127324,-0.01228059149729066,0.004608321386316616,0.002910092239648998
2009-03-31 00:00:00,0.08069777019789393,0.06359986774905457,0.1046091222315011,-0.006137253233492124,-0.0034921296778900324,0.006538177269884704,0.001152584464347406,0.01140925197760545,0.002629034177033196
2009-04-30 00:00:00,0.05704761235548683,0.10332378307942003,0.12191478188435978,0.05652885839959776,0.02512683717767672,0.01683235427022156,3.53273975224333e-05,-0.0007278270843102952,0.0026433010907342958
2009-05-29 00:00:00,0.014571350700550267,0.056237872367218555,0.12473065345288159,0.015477963148671448,0.02545996306009357,0.040606599266748145,-0.007194759123281158,-0.005825829592171483,0.0025143691672036006
2009-06-30 00:00:00,0.03959938503305516,-0.0006804097391320818,-0.013586478816645209,0.03828467116878964,0.038142339688731486,0.004297229488068988,-0.006142456644278482,0.009526714715584195,0.002674859541481389
2009-07-31 00:00:00,0.07339224040134118,0.07417117268024143,0.09845205967717274,0.024018369248801408,0.0376419841840403,0.025380710659898442,0.003136366388527989,0.008787923173915857,0.002651018168562169
2009-08-31 00:00:00,0.06638642140197937,0.03722547035980184,0.00048010860387748266,0.14950228451875014,0.02510808114399743,0.015266186304494278,0.007164618624719399,0.010707586084351961,0.002530300860813073
2009-09-30 00:00:00,0.06264746815497557,0.03074316394948018,0.06299311622981207,0.09418716638644486,0.017374065062629507,0.03040514666462446,0.007235420678576077,0.007367833089547027,0.0028294494828740024
2009-10-30 00:00:00,-0.020710420770525206,-0.022447704309839667,-0.003925976201298975,-0.09157703152272834,-0.02565147301103654,0.001263564739111045,-0.0007545092490761629,0.0013283576433420485,0.0025577725303260745
2009-11-30 00:00:00,0.018017389940326867,0.030924930105192594,0.0328162459014858,0.012546701153672624,0.0609534372102325,0.021057580481528282,0.014982147344469343,0.01198168660875587,0.003035439788187988
2009-12-31 00:00:00,0.036887740580030526,0.03693092631880357,0.04177561495254678,0.03221071582071633,0.042276812873264014,0.008821248545948013,-0.003812339055356162,-0.007247778156675877,0.0032261074885675534
2010-01-29 00:00:00,-0.06167027317573981,-0.03617291866139216,-0.04394078481042074,-0.027654476175511533,-0.026808395195698886,0.0016815604881330604,0.013467135866548352,0.009835041735234196,0.0034686555414940035
2010-02-26 00:00:00,0.02045943385406268,0.019454956984682248,-0.0016863662605207663,0.013679150002019913,0.01861800979895256,0.00681087821957882,0.004960436259690892,0.008224031350959837,0.0034528720434034987
2010-03-31 00:00:00,0.05741361445170989,0.0652269888994037,0.06227267885133392,0.0006536051905818852,0.04689676905725482,0.02219999047210708,-0.005832910021111526,0.0038708383376084843,0.0032679180023904575
2010-04-30 00:00:00,-0.013459694882520301,0.002507840599579314,0.001002822228270972,0.03966863151186861,0.007073883665111191,0.012396886796849582,0.005509581965968069,0.0071934037753125235,0.0034638039936378817
2010-05-31 00:00:00,-0.07540079864546712,-0.07575326931082493,-0.05215176105219477,-0.03835427520686485,-0.05443161438504862,-0.027643511485522243,0.016453099495834733,0.016498456083483548,0.0037524321204658317
2010-06-30 00:00:00,-0.02646714967732955,-0.04167482063850525,-0.005166920835283473,-0.010739837787019813,0.008643063920407368,-0.008427032784944943,0.0136508407762026,0.011324762235887409,0.003950813925755803
2010-07-30 00:00:00,0.04476068203692862,0.05738122043611393,0.06166333772470356,0.009833609844885016,0.047793420260451525,0.01587528945546568,0.0027274740534426467,0.009334745957207291,0.004221350716766548
2010-08-31 00:00:00,-0.010810172862322887,-0.033640849888085134,-0.014135892128046557,0.04009985086173229,0.01268044645246591,0.002349955350848365,0.01920623136371935,0.023440298770652346,0.00405984793598102
2010-09-30 00:00:00,0.04787735669444637,0.06951076635466569,0.07725548427512452,-0.009546447877928133,0.02219855895909295,0.03432268954845963,-0.009024586469313811,0.0008809885571239295,0.0037148721775626115
2010-10-29 00:00:00,0.018352491013166272,0.028493902885130762,0.023126086979932126,-0.002198652937988821,0.028635952339312265,0.019221179563896795,4.659345602897602e-06,-0.0005150809542361356,0.004199227390926374
2010-11-30 00:00:00,-0.009683499869310719,-0.003290932991759532,-0.010685942236443147,-0.022593609856772612,-0.00593588066144779,-0.001845839078414846,-0.002197915547022977,-0.009648354268242176,0.0038871618271614228
2010-12-31 00:00:00,0.0377321212164885,0.056555905865696365,0.0446683387814486,0.014225157572197444,0.02745471310865888,0.029031036249805187,0.0002656834126115726,4.073234001356063e-05,0.004241780277211449
2011-01-31 00:00:00,0.0010535197281045239,0.019387959556348644,-0.021193334436622413,0.024505737050545484,0.018274853801169666,0.0068852033083619535,0.009201633792650377,-0.0009944693227036394,0.004284287640124784
2011-02-28 00:00:00,0.02331866432540619,0.029231091597947234,-0.013986541497915006,0.03043614444945253,0.03121690489221196,0.013826767589884659,0.0042416827638569465,0.003273150727101992,0.0037098764707168552
2011-03-31 00:00:00,0.00668097786941968,-0.012745104436512555,0.04291887385771265,-0.019165041777566838,-0.0232415480580348,0.0012301949222643938,0.006828359595806965,0.002908600095796521,0.004187933750276374
2011-04-29 00:00:00,-0.003177606752856277,0.022675808901385208,0.008048910665185982,0.0012698796637842236,0.02084494718198049,0.01802775129753198,0.004789398358551411,0.010806186593043998,0.004026487719350325
2011-05-31 00:00:00,-0.020176610433030984,-0.01272593862199145,-0.015926627604983423,0.0005284454644278735,0.00577187610166785,-0.009572165806559063,0.012839230848821215,0.013640896475122233,0.004164874696289456
2011-06-30 00:00:00,-0.019755834319880372,-0.015851056540715613,-0.018933212296770807,-0.008277121342447957,0.009085785762394938,-0.013614589461299231,0.005514092085384226,0.00290164576193086,0.00404189433080826
2011-07-29 00:00:00,-0.03830899878583682,-0.027254118715499986,-0.009583020353846616,-0.06601641851229101,-0.012436658856862626,0.00687995228763727,0.01673646037298715,0.012767077378280645,0.004182314573434542
2011-08-31 00:00:00,-0.01978511099165381,-0.06765690559679649,-0.07329106483036618,0.032021831215379715,-0.008710464971930731,-0.02299507097374709,0.019912789243096807,0.02316483739552866,0.004262226927331136
2011-09-30 00:00:00,-0.06275386022993978,-0.06061561735557275,-0.07420255544731647,-0.04518868743636095,-0.010950707899954781,-0.03200242508227957,0.009001716226727519,0.01526803726105741,0.003868318089416789
2011-10-31 00:00:00,0.07231493367565256,0.08548594961139422,0.09058958476714829,0.03576211497445558,0.05255309121348328,0.017290743971726474,-0.005715541909725674,-0.0022801069721408718,0.004201322599896251
2011-11-30 00:00:00,-0.03438723807049138,-0.012824951353798242,-0.03852011409627498,0.026178846215241247,0.017195519674935822,-0.007871764990435182,0.017331881872076904,0.0014529116484511828,0.0039235024063035695
2011-12-30 00:00:00,-0.014389530925894789,0.0058682093728141815,-0.00017794269078530434,-0.026047662010391104,0.028198810814362263,-0.0021719376786860645,0.007793622816856249,0.020181852055108473,0.004032168979476669
2012-01-31 00:00:00,0.05131901281163298,0.043267798306066085,0.0741627911047833,0.05638740486971239,-0.0008306868502271358,0.02336583523976632,0.0013582219765722048,0.010721963146789415,0.003893638499001595
2012-02-29 00:00:00,0.020354930580718023,0.047295408257730154,0.04531663792049745,0.022141755616703618,0.016857776896659793,0.016104177970700073,-0.0021208137816377537,0.0048158246501874835,0.003324542588925672
2012-03-30 00:00:00,0.01217402686412239,0.017628571314920904,-0.014174390475225285,-0.0058500292131674625,0.015182103482324294,0.000491274537027131,0.008615123179815054,0.0002823329160719368,0.0039046104233182444
2012-04-30 00:00:00,0.01303132463181389,-0.015327933608488165,-0.005706468736985881,0.05608456949011309,0.01947130723529722,-0.00038428693424408245,0.015939928296352157,0.009459550143668505,0.003783102782175085
2012-05-31 00:00:00,-0.06737363988867939,-0.0676490657299339,-0.06712898531130951,-0.01300357140341346,-0.020381623723869646,-0.013305710990559994,0.030965636149222764,0.01836268817152309,0.0038096990894722627
2012-06-29 00:00:00,0.005355345317114457,0.04283141396130841,0.021423334640500613,0.04196552831602607,0.040017120950833096,-0.004004415679993101,-0.0016304790593391072,-0.0005313296574129822,0.002837831051991202
2012-07-31 00:00:00,0.04199336842314261,0.013468908551146574,0.01753536702416225,0.05489914038151977,0.014815963544617894,0.014213065588733809,0.0037157131754146366,0.013547202643573009,0.002924897226794121
2012-08-31 00:00:00,0.02136894834806613,0.020029757934777903,-0.0018619377276156701,-2.597233945844657e-05,-0.008204959416013846,0.008399760006857049,0.0062755514746069,0.003828155572618064,0.00299114640269571
2012-09-28 00:00:00,0.021814109225125833,0.021495778649299302,0.04274283898572029,0.011356700388296614,0.012029986073661458,0.010412239694007619,0.009730072205970108,0.005778693882124486,0.0031321020565449054
2012-10-31 00:00:00,0.029183660280168944,-0.004612594871371889,-0.0026243133834727983,0.05266604603383507,0.01855072463768126,-0.0017875920084122754,0.0001815456799187931,0.003800156044681424,0.0029658018521994123
2012-11-30 00:00:00,0.00391776329591087,0.014697326738655647,0.01605596409532417,-0.013899901194208253,-0.00613419338518939,0.006425787422311258,7.771433795933369e-05,0.00926480771920879,0.0025433677821962153
2012-12-31 00:00:00,0.033331052004754946,0.019128279245995472,0.03940451255676991,0.023565212550795245,0.021258011522709896,0.014821017374921475,0.0018191539663565681,0.0021851659951057645,0.0028751543666376556
