Date,Australian Listed Equity [G],Int'l Listed Equity (Hedged) [G],Int'l Listed Equity (Unhedged) [G],Australian Listed Property [G],Int'l Listed Property [G],Int'l Listed Infrastructure [G],Australian Fixed Income [D],Int'l Fixed Income (Hedged) [D],Cash [D]
2011-11-30 00:00:00,203.44741061303216,101.03948879531184,342.80700000000047,109.03971572260906,152.20499999999993,195.3543750270599,195.6717971929132,227.09962610774917,178.13464923545638
2011-12-30 00:00:00,200.51989780622273,101.63240967048485,342.74600000000044,106.19948606175741,156.49699999999993,194.93007749924246,197.19678937613116,231.68291716362623,178.85291824227355
2012-01-31 00:00:00,210.8103810107276,106.02982027346687,368.16500000000053,112.1877994792771,156.36699999999993,199.48478157336464,197.46462638917131,234.16701286319528,179.54930685040046
2012-02-29 00:00:00,215.10141168189568,111.04454391079423,384.8490000000005,114.67183431852301,159.00299999999993,202.69731999826834,197.0458406881392,235.29472013600264,180.1462261678367
2012-03-30 00:00:00,217.72006204622173,113.00210057225853,379.3940000000005,114.00100073783216,161.41699999999994,202.79690003030714,198.74341487773773,235.36115158047497,180.84962700025307
2012-04-30 00:00:00,220.5572428536047,111.27001187706725,377.2290000000005,120.39469778565554,164.55999999999992,202.7189678313203,201.91137066026104,237.58756219572203,181.53379972731304
2012-05-31 00:00:00,205.6974985987459,103.742699529825,351.90600000000046,118.82913673640738,161.20599999999993,200.02164783305213,208.16368469851753,241.9503085137544,182.22538887884264
2012-06-29 00:00:00,206.79907973460885,108.18614603885057,359.4450000000005,123.81586423888801,167.65699999999993,199.2206780101314,207.82427816970173,241.82175313922082,182.7425137458642
2012-07-31 00:00:00,215.48326967947114,109.64329534634884,365.7480000000005,130.61324875119791,170.14099999999993,202.0522145733214,208.59649357826794,245.09776143262192,183.27701681753686
2012-08-31 00:00:00,220.08792053912416,111.83942401130756,365.0670000000005,130.60985641956358,168.74499999999992,203.7494046845913,209.90555161114088,246.03603379388642,183.82522520708744
2012-09-28 00:00:00,224.88894247689544,114.24349951411975,380.6710000000005,132.093153426679,170.77499999999992,205.87089232367862,211.94794778475128,247.45780071715333,184.4009845730034
2012-10-31 00:00:00,231.4520249749076,113.71654053417335,379.67200000000054,139.04997752580292,173.94299999999993,205.5028791617961,211.98642601903924,248.3981789743522,184.9478813545974
2012-11-30 00:00:00,232.35879922311855,115.38786968599368,385.7680000000005,137.11719657713738,172.87599999999992,206.82339697796272,212.0029004037937,250.69954034035118,185.41827183742012
2012-12-31 00:00:00,240.10356244378673,117.5950410789479,400.9690000000005,140.3483924588468,176.5509999999999,209.88873013811337,212.38856632094235,251.24736045089156,185.9513779913479
2013-01-31 00:00:00,252.06010401866578,123.91344464403129,406.5060000000004,146.64116764054856,185.0599999999999,214.22695588171646,211.90878549296485,250.67647120761654,186.45053733788004
2013-02-28 00:00:00,265.39802129906,125.74054987877513,402.5420000000004,151.70761493643622,191.5739999999999,214.73784474174155,213.16793583084652,252.6578321141473,186.8692406625969
2013-03-29 00:00:00,259.41642660687967,129.10499916566027,398.98900000000043,147.37391127356614,200.2039999999999,217.33991427458133,212.73575400380304,255.07138029991793,187.32952638122674
2013-04-30 00:00:00,270.56200059960616,132.70301441934856,398.64000000000044,159.56001458702607,211.38499999999988,220.3532926354074,216.01626574721763,258.26305703340535,187.81917693053776
2013-05-31 00:00:00,258.28493032834945,134.61001992598892,401.8140000000005,153.72181184432594,203.3649999999999,221.27549032341884,215.85531271831078,254.71366515871762,188.3016364654678
2013-06-28 00:00:00,252.07874395505536,131.35408384620644,381.35100000000045,152.32417121097762,202.22899999999987,217.6126769710354,213.59675437518925,252.47375766498268,188.73460863328393
2013-07-31 00:00:00,265.4313906956735,137.57084523493992,386.9070000000005,151.06137576009436,208.7289999999999,219.53067497943476,215.42407147032768,253.86125591804628,189.2124097731539
2013-08-30 00:00:00,272.10155506602166,134.73404203107646,386.5260000000005,151.03254094120246,200.4679999999999,218.34004416157964,214.73328740647318,253.66885360768697,189.65019942076205
2013-09-30 00:00:00,277.9846057588277,139.76319483298462,402.8370000000005,152.64474655042284,207.06399999999988,221.1196259254451,215.80854028685403,255.87133358731725,190.05042320347624
2013-10-31 00:00:00,288.92227276874723,145.29491445566686,419.0150000000005,156.48741020922213,214.6389999999999,224.64389314629625,215.68726259285745,258.46244708936473,190.46466927198605
2013-11-29 00:00:00,284.999934825397,148.44960098942815,418.8580000000005,152.02649411006428,213.46399999999988,227.5836688747458,215.4743211940682,258.7382237342131,190.87070277143852
2013-12-31 00:00:00,287.34687227081326,151.5494174347495,414.7460000000005,149.65525429766024,218.3689999999999,230.3026367060659,216.6059518132799,257.5242704506427,191.2806369708453
2014-01-31 00:00:00,278.73932765879766,146.63628689498097,396.2930000000005,150.4855274651651,218.95799999999988,229.6445425812878,218.96150380920292,261.83657098879485,191.70959837706476
2014-02-28 00:00:00,292.44326550829646,152.81265643864637,404.8590000000005,156.92078057550916,226.55999999999986,233.5844481967357,219.70886512865863,263.36114392267166,192.09170692661877
2014-03-31 00:00:00,293.0557764250425,153.09706803301998,412.53900000000056,154.34515278213607,230.33699999999988,232.4544313114259,219.7505356312727,264.29501304698266,192.51042947607667
2014-04-30 00:00:00,297.98955902863753,154.21287434847878,411.82000000000056,163.19489793322202,235.64499999999984,231.97384941767348,221.74305261228753,266.34079522459393,192.93673930989002
2014-05-30 00:00:00,299.91220981008104,157.68132159368625,423.5830000000006,163.26528881463457,241.04099999999985,234.59756678356516,224.78716548519506,269.03557624013354,193.37058235847468
2014-06-30 00:00:00,295.57294993287,159.85924202715012,433.72700000000054,168.84991476766774,249.92899999999986,236.84461185435353,226.59567099912607,270.60676605219186,193.7964130156179
2014-07-31 00:00:00,308.6147138183191,158.60680035729334,446.6260000000005,177.3824769109429,247.14699999999985,236.11291509719894,227.25552996357132,272.32881459117874,194.24198652055853
2014-08-29 00:00:00,310.5971297104943,162.79616596483967,455.4960000000005,180.27698387794396,257.44899999999984,238.18677750357202,229.56029069023418,276.3573935134578,194.68216700502262
2014-09-30 00:00:00,293.9261180703102,161.1765658588295,436.1380000000005,170.8861618311807,256.12699999999984,238.16080010390976,228.79585643571292,276.4403849577769,195.08588728751104
